county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Pulaski County AR,5119,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,03/29,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,03/30,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,04/04,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/05,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Pulaski County AR,5119,04/07,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/08,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/09,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/10,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/11,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/12,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/13,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/14,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/15,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/16,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/17,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/18,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/19,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/20,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/21,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/22,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/23,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/24,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/25,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/26,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/27,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/28,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/29,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,04/30,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,05/01,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,05/02,0.00,0.00,1.00,0.00,0.00,0.00
Pulaski County AR,5119,05/03,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/18,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/19,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Cumberland County ME,23005,03/22,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/23,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/24,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/25,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/26,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/27,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,03/28,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/29,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/30,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,03/31,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,04/01,0.00,0.00,1.00,0.00,0.00,0.00
Cumberland County ME,23005,04/02,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/03,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/04,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/05,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/06,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/07,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/08,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/09,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/10,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/11,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/12,0.00,0.00,2.00,0.00,0.00,0.00
Cumberland County ME,23005,04/13,0.00,0.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/14,0.00,0.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/15,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/16,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/17,0.00,1.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/18,0.00,0.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/19,0.00,0.00,3.00,0.00,0.00,0.00
Cumberland County ME,23005,04/20,0.00,0.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/21,0.00,1.00,5.00,0.00,0.00,0.00
Cumberland County ME,23005,04/22,0.00,1.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/23,0.00,0.00,5.00,0.00,0.00,0.00
Cumberland County ME,23005,04/24,0.00,1.00,4.00,0.00,0.00,0.00
Cumberland County ME,23005,04/25,0.00,1.00,5.00,0.00,0.00,0.00
Cumberland County ME,23005,04/26,0.00,1.00,5.00,0.00,0.00,0.00
Cumberland County ME,23005,04/27,0.00,1.00,5.00,0.00,0.00,0.00
Cumberland County ME,23005,04/28,0.00,1.00,8.00,0.00,0.00,0.00
Cumberland County ME,23005,04/29,0.00,1.00,9.00,0.00,0.00,0.00
Cumberland County ME,23005,04/30,0.00,1.00,6.00,0.00,0.00,0.00
Cumberland County ME,23005,05/01,0.00,1.00,8.00,0.00,0.00,1.00
Cumberland County ME,23005,05/02,0.00,2.00,7.00,0.00,0.00,1.00
Cumberland County ME,23005,05/03,0.00,2.00,9.00,0.00,0.00,0.00
Lubbock County TX,48303,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/11,0.00,0.00,1.00,0.00,0.00,0.00
Lubbock County TX,48303,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/19,0.00,0.00,1.00,0.00,0.00,0.00
Lubbock County TX,48303,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/24,0.00,0.00,1.00,0.00,0.00,0.00
Lubbock County TX,48303,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,05/01,0.00,0.00,1.00,0.00,0.00,0.00
Lubbock County TX,48303,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Lubbock County TX,48303,05/03,0.00,0.00,1.00,0.00,0.00,0.00
Dawson County NE,31047,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/11,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/28,0.00,0.00,1.00,0.00,0.00,0.00
Dawson County NE,31047,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,04/30,0.00,0.00,1.00,0.00,0.00,0.00
Dawson County NE,31047,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Dawson County NE,31047,05/02,0.00,0.00,1.00,0.00,0.00,0.00
Dawson County NE,31047,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Marion County OR,41047,03/02,0.00,0.00,1.00,0.00,0.00,0.00
Marion County OR,41047,03/03,0.00,0.00,2.00,0.00,0.00,0.00
Marion County OR,41047,03/04,0.00,0.00,2.00,0.00,0.00,0.00
Marion County OR,41047,03/05,0.00,0.00,2.00,0.00,0.00,0.00
Marion County OR,41047,03/06,0.00,0.00,2.00,0.00,0.00,0.00
Marion County OR,41047,03/07,0.00,0.00,3.00,0.00,0.00,0.00
Marion County OR,41047,03/08,0.00,1.00,4.00,0.00,0.00,0.00
Marion County OR,41047,03/09,0.00,1.00,4.00,0.00,0.00,0.00
Marion County OR,41047,03/10,0.00,1.00,4.00,0.00,0.00,0.00
Marion County OR,41047,03/11,0.00,1.00,4.00,0.00,0.00,0.00
Marion County OR,41047,03/12,0.00,1.00,5.00,0.00,0.00,0.00
Marion County OR,41047,03/13,0.00,2.00,6.00,0.00,0.00,0.00
Marion County OR,41047,03/14,0.00,2.00,8.00,0.00,0.00,0.00
Marion County OR,41047,03/15,0.00,2.00,7.00,0.00,0.00,0.00
Marion County OR,41047,03/16,0.00,2.00,7.00,0.00,0.00,0.00
Marion County OR,41047,03/17,0.00,2.00,9.00,0.00,0.00,0.00
Marion County OR,41047,03/18,0.00,3.00,8.00,0.00,0.00,1.00
Marion County OR,41047,03/19,0.00,3.00,10.00,0.00,0.00,1.00
Marion County OR,41047,03/20,0.00,3.00,10.00,0.00,0.00,1.00
Marion County OR,41047,03/21,0.00,3.00,10.00,0.00,0.00,1.00
Marion County OR,41047,03/22,0.00,3.00,10.00,0.00,0.00,2.00
Marion County OR,41047,03/23,0.00,3.00,13.00,0.00,0.00,1.00
Marion County OR,41047,03/24,0.00,4.00,12.00,0.00,0.00,2.00
Marion County OR,41047,03/25,0.00,4.00,13.00,0.00,0.00,3.00
Marion County OR,41047,03/26,0.00,4.00,14.00,0.00,0.00,2.00
Marion County OR,41047,03/27,0.00,4.00,16.00,0.00,0.00,2.00
Marion County OR,41047,03/28,0.00,5.00,17.00,0.00,0.00,2.00
Marion County OR,41047,03/29,0.00,5.00,17.00,0.00,0.00,2.00
Marion County OR,41047,03/30,0.00,6.00,20.00,0.00,0.00,3.00
Marion County OR,41047,03/31,0.00,7.00,24.00,0.00,0.00,3.00
Marion County OR,41047,04/01,0.00,7.00,26.00,0.00,0.00,2.00
Marion County OR,41047,04/02,0.00,8.00,27.00,0.00,0.00,3.00
Marion County OR,41047,04/03,0.00,8.00,28.00,0.00,0.00,3.00
Marion County OR,41047,04/04,0.00,8.00,32.00,0.00,0.00,3.00
Marion County OR,41047,04/05,0.00,8.00,34.00,0.00,0.00,3.00
Marion County OR,41047,04/06,0.00,8.00,40.00,0.00,0.00,3.00
Marion County OR,41047,04/07,0.00,10.00,40.00,0.00,0.00,4.00
Marion County OR,41047,04/08,0.00,9.00,45.00,0.00,0.00,4.00
Marion County OR,41047,04/09,1.00,11.00,49.00,0.00,0.00,4.00
Marion County OR,41047,04/10,0.00,12.00,53.00,0.00,1.00,4.00
Marion County OR,41047,04/11,1.00,14.00,62.00,0.00,0.00,4.00
Marion County OR,41047,04/12,0.00,14.00,65.00,0.00,0.00,5.00
Marion County OR,41047,04/13,1.00,14.00,62.00,0.00,1.00,5.00
Marion County OR,41047,04/14,0.00,14.00,63.00,0.00,1.00,5.00
Marion County OR,41047,04/15,1.00,15.00,73.00,0.00,1.00,5.00
Marion County OR,41047,04/16,0.00,15.00,70.00,0.00,1.00,5.00
Marion County OR,41047,04/17,0.00,15.00,76.00,0.00,1.00,6.00
Marion County OR,41047,04/18,1.00,13.00,78.00,0.00,1.00,6.00
Marion County OR,41047,04/19,1.00,16.00,79.00,0.00,1.00,7.00
Marion County OR,41047,04/20,1.00,15.00,84.00,0.00,1.00,5.00
Marion County OR,41047,04/21,0.00,14.00,83.00,0.00,1.00,5.00
Marion County OR,41047,04/22,1.00,15.00,81.00,0.00,1.00,6.00
Marion County OR,41047,04/23,1.00,17.00,86.00,0.00,1.00,6.00
Marion County OR,41047,04/24,0.00,13.00,94.00,0.00,1.00,6.00
Marion County OR,41047,04/25,0.00,17.00,93.00,0.00,1.00,8.00
